mot_cpf,mot_rg,mot_nome,mot_renach,mot_telefone,mot_status,mot_cep,mot_rua,mot_bairro
9078581310,72784962,Melinda Rhodes,UE337242778,86481998214,0,50886647,73192 South Muncie Ave.,Tulsa
85285504182,52411319,Plato Tillman,TL813765870,26455762591,0,38106644,64017 East Norfolk Island St.,Westminster
6844057910,89983014,Silas Hawkins,YS761247684,42957694951,0,36327292,34295 East Botswana Ave.,Fountain Valley
28790374141,31814465,Ingrid Hogan,YB591170107,58869283035,0,19474267,97022 South Hollywood Blvd.,Charlotte
6510156709,11025304,Lavinia Blevins,GH506992220,7150861060,1,64214415,50977 West French Polynesia Ave.,Dearborn
43787372630,40060868,Thor Mejia,AP356924213,1253194539,1,19661267,55972  Estonia Way,Redondo Beach
63275486796,99704752,Adrian Mcneil,CJ006878079,22348833871,1,22899584,7481 West Cambodia St.,Bay St. Louis
51915130408,59243214,Travis Tyson,XV392718310,8281451909,1,250690,12402 West Durango Ct.,Gaithersburg
10157857187,35016401,Peter Key,II167937256,27007166322,0,56042311,59650 North Australia Ave.,Greenville
67189498939,88234458,Dai Dickerson,XZ863228625,883226587,1,62582084,78784 West Casper Blvd.,Alpharetta
24651898078,44414441,Alyssa Mcdonald,IG929364262,96166110151,1,42040782,11074  Iceland St.,Billings
19842525129,64271591,Yael Kirk,VG329691641,51905483748,0,6501855,23825  Antigua and Barbuda Ave.,Coos Bay
76359198464,82275680,Priscilla Estrada,VL692004831,65052382772,0,30224048,13925  Bozeman St.,East Rutherford
35651470249,87784903,MacKensie Schneider,RP352446532,68985188752,1,28469440,75719 East Estonia Ct.,Guthrie
72256400431,25045591,Stella Steele,JW660593662,2721307036,1,24933478,13236 West Saint Pierre and Miquelon Ct.,Woonsocket
95731857543,32719087,Haley Melton,HX761340127,55276080260,0,99521055,82705 North Hartford Ln.,North Chicago
39211785990,75869294,Amery Bass,FZ351232490,20421489429,0,543237,44723 South Durango St.,Schenectady
45418690928,52553725,Paula Greer,HE065912721,17924951987,0,32892119,93147 East Mayotte Blvd.,Moorhead
45523962861,27401866,Timothy Joyce,KD406259967,83080375278,1,40113145,58570 South Dominica Way,Plattsburgh
87380682538,51537098,Gemma Head,SH182108952,24671488607,0,21358792,47200 South Guatemala Ln.,Shelton
15135418401,81695291,Quynn Christian,TA092744317,78263526253,0,7385292,93699 North Singapore Ct.,Overland Park
38501110575,3507661,Amanda Valenzuela,UR978062024,15933509488,0,33210432,86604 East Cook Islands Blvd.,Mayagüez
85956980308,2314737,Brittany Love,HH554557449,96459167562,1,49817313,7301 South Turkmenistan St.,Rolla
98462330120,89229986,Kuame Wilkins,YP692323059,5817655240,1,96119721,61208  Canada St.,Hammond
1603940014,83917215,Ignatius Puckett,IK388796590,60327869536,0,51590662,11498 East Tanzania, United Republic of Way
6783728002,29870273,Dorothy Middleton,BG678128227,43540614556,0,3825236,17032 West Albania St.,Fort Worth
35419695870,12821540,Chastity Chambers,WX621205607,1347341867,0,18877388,25305 South Sao Tome and Principe Ln.,Green River
67612033373,71389792,Darrel Gonzales,UF634636798,5745217545,1,50293468,65223 South Puerto Rico Ave.,Williamsport
90930449423,386003,Vanna Vincent,IR025790167,45448967273,1,50343464,41083 West Bahamas Ave.,Oakland
4497602878,39651856,Veda Lyons,UR864294890,35275363851,1,54158998,57923  Greenland Ave.,Las Vegas
949964661,78231085,Anthony Petty,JX060095346,53306427655,0,65011704,93407  Jackson Ct.,Bell Gardens
97447845612,43638200,Ashely Briggs,WI483897294,64858032551,0,96625089,95124  Livonia Ct.,Middlebury
1564333500,54952424,Camden Graham,IT871853075,91978277334,1,73069743,80978  Samoa Ln.,Pittsfield
68325102413,84463862,David White,GJ789637810,65865976953,0,10518449,76027  Colombia Ln.,Grand Junction
36811743817,8216229,Jonah Sullivan,MT810842198,63035114334,1,19365867,82999 South Pass Christian Way,Douglas
42166095213,33299869,Unity Mcpherson,YW257372360,50399661508,0,56846014,43868  Congo Ct.,Cheyenne
39993806751,27453185,Linus Buck,AL839986365,13821677869,0,46893975,7489 South Los Alamitos St.,Plainfield
61164144323,2915144,Rowan Rhodes,NW149428548,38260318316,1,13497644,64265 North Aruba St.,Elizabeth City
59741109846,84545467,Simone Roy,WM837964572,20309701592,1,47506232,12255 West Cicero Blvd.,Shamokin
84635984650,31766819,Claire Gross,AS019176950,50354950957,1,61503025,53591 East Norfolk Island St.,Lawrenceville
65564815873,39629927,Kerry Barlow,OJ485398567,69346283653,1,68080204,46025 North Agawam Ave.,Taunton
228539644,32612267,Zorita Booth,YE636918356,79435808626,1,86211167,57915 West Fitchburg Ln.,Sierra Madre
4878540786,74461566,Frances Nixon,XF816556434,65201346527,0,5781756,81744 West Slovenia Ave.,Tucson
31782303997,26880184,Yvonne James,RW331306859,99360675994,1,60705103,63442 East Kettering Way,Brockton
55376871220,27245765,Alden Grant,SX420678121,95011256094,0,51772335,31765 North Switzerland Way,Port Arthur
34272083703,27681476,Adrian Gay,BU046436781,89261487778,0,70825377,36961 East Oxnard Ave.,Warwick
12339443984,90839522,Sierra Maddox,RV172167784,44381367057,0,65731358,66318 South Botswana St.,Fountain Valley
5584255441,36007539,Carissa Hahn,DD794791008,17727392632,0,51762656,63876 South Kearns Ct.,Chino Hills
54453240224,33618848,Stewart Buchanan,ZU861152597,36167060847,0,8391250,4208 South China Ave.,Weymouth
47878230791,65810698,Dalton Hinton,YI332869480,57650655209,1,95262074,52701  Paraguay Blvd.,La Crosse
57125999607,76646791,Neville Combs,DM668123717,83985752323,1,94643662,87060 North Rwanda St.,La Mirada
86840055888,46367460,Clayton Marshall,SZ587089999,92035855085,1,86940261,9520 North Lithuania Way,Idabel
39496913675,70864257,Tatiana Collins,TK587695416,45256815776,1,1684800,54923 West Guyana Blvd.,Manitowoc
66902015053,18497213,Walker Dickerson,LB942820631,42760245782,1,79844889,43826 East El Salvador St.,Stevens Point
27662159110,63834379,Elton Hopkins,EJ036403120,84032258810,0,93435843,69491 East Armenia Way,Little Falls
3655985855,84175227,Talon Bradshaw,KB440241251,59851185732,0,82070368,47078 North Deadwood Ln.,Lancaster
79224206377,76068067,Lysandra Wong,BU737831580,7206437059,1,89243535,27446 East Croatia Ct.,Sandy Springs
22934016617,87398428,Avye Hinton,WH940201117,99836972532,0,86232482,77249 North Garden Grove Ln.,Hickory
4368458302,25156281,Charity Black,UQ374589579,41273720813,1,46436282,22715 West China Way,High Point
16728262249,49234449,Petra Burks,OU148852036,5223200738,1,79299536,89863  Iran, Islamic Republic of Way
70945574328,97787317,Jillian Bond,WQ398555771,22599018466,1,18974916,36504 West Cameroon St.,Grass Valley
50809051814,48655826,Iliana Love,VL338599696,30331329015,1,27081600,70539 South Cambodia Blvd.,Somersworth
57024359653,13205242,Henry Johns,IC393250288,96928843762,1,86969813,51577 South Guyana Ln.,Nevada City
8166006902,7315258,Rachel Hoover,RC441152749,96088424122,1,61929362,65652 South Aruba Ave.,Cranston
78470979763,18331857,Prescott Haney,LO623586864,49790415888,1,85620881,38689 North Green River Ct.,Elkhart
6240992088,40719541,Keely Walters,BY659221559,26346436490,0,61609774,85428 East Fiji Way,Santa Monica
88031130120,2159142,Tatum Baird,KS687079833,35703372895,1,86846057,81953 East High Point Ln.,Plantation
21898855529,7003905,Rana Becker,YN948182485,67069900596,1,98176671,72811 East Dubuque Ln.,Memphis
48772904610,16044719,Cheyenne Robinson,SR250209810,41434900826,0,58752329,20191 West Sierra Leone Ave.,Pass Christian
42651779478,65914409,Daphne Douglas,EC120961099,96797792599,1,68714377,23715  Uzbekistan Way,Jeffersonville
81272708072,74503155,Stephanie Schmidt,BG195846374,72889485264,0,55811044,16313 West Duluth Ave.,Kingsport
74730569651,51998627,Scarlet Blackwell,MN799185400,12760164700,1,71647849,33734  Burundi Way,Brunswick
72785536419,16673878,Xenos Stewart,WL389654874,18561435335,1,61633075,53249 North Hornell St.,Walla Walla
61579691436,18960559,Leandra Guzman,RM413980095,45366928212,1,66749093,19839 West Erie Blvd.,Bradford
85138297069,14094702,Tanek Salazar,RC236336837,98911104316,0,64550321,46560  Tajikistan St.,Abilene
98038667562,653799,Paki Giles,DA501529527,58493825767,0,25637460,66496 North Bay City Ln.,Bangor
77411932956,85685231,Libby Stein,YQ936331810,71348829429,0,531301,99785 East New Zealand Ln.,Greensboro
11888567347,76877936,Quail Horn,AW993763511,35655585822,1,50500715,10967 South Blacksburg Way,Yigo
86336624656,21695388,Irma Herrera,EJ844299118,67020080297,1,61714427,26554 South American Samoa Ln.,Half Moon Bay
21270112126,32185335,Talon James,UN426508498,8543462131,1,45889368,82781  Hong Kong St.,College Park
21072702761,55674008,Chase Russo,LU102214433,46066410374,1,56001327,70215 South Iceland Ave.,Corvallis
73352323461,62966243,Branden Finch,TV120669728,3405636626,0,60519877,27532 North Uzbekistan Ct.,Durango
54312314408,92891089,Bell Mckinney,ZV487078532,74077949293,0,43070468,24738 North Seychelles Ln.,Lima
95808211194,9981638,Desiree Baird,PG912588884,30339312360,0,46705690,93868 South Pendleton Way,Morgantown
11928086082,91073576,Julie Ingram,RI355595098,57924797786,1,14695858,56589  Kiribati Ct.,Ashland
12457562166,4099410,Hoyt Nichols,QC901798044,77365216484,1,9349765,56844 East Mexico Blvd.,Carson
24392545487,40544461,Indigo Holloway,LD969776296,48303654922,1,32632237,9131 West Cambodia Ln.,Cohoes
15373420362,99212564,Chaim Guy,OX040957814,76229945692,0,85538638,33983 East San Marino Ln.,Hoover
90847997825,86466286,Kaseem Hubbard,XE065327746,98322276029,1,76281384,14551 West Cameroon Ln.,Carson City
74728461313,52538812,Upton Hays,FX710551008,51182271630,0,22556808,3322 West Albania Ave.,Costa Mesa
98828941613,14046290,Kiayada Mercer,DK824687694,28905880937,0,78670604,3317 South Belize Blvd.,Thomasville
91858715518,5220883,Gail Cummings,HD452909207,77933906747,0,38055926,1206 East Austria Ln.,Portsmouth
92285882900,85288528,Channing Estrada,ZG580449990,57260218338,0,14811652,46813  Bolivia Blvd.,Wichita Falls
77321713288,22613467,Cairo Foley,VO337478257,57175430476,1,89481301,86003 North Concord Way,Vancouver
61082124729,99726460,Dominic Hubbard,ZT357032927,88259219518,1,74972195,96212 South Beloit Ct.,Lafayette
97263191742,92016201,Rooney Irwin,EP608352351,75177492005,1,76310233,73560 South Romania Ln.,Temple City
66941373638,42982714,Ulric Moran,XX589337258,22028417666,1,29958606,18977 East Bulgaria Ct.,New Kensington
29945157438,38349106,Colorado Abbott,PX296605368,69880905819,1,43092855,98860 South Brunei Darussalam Blvd.,South Pasadena
45063560686,51294671,Jaime Bowen,UX048216264,26710800278,1,85600126,91149 South Bentonville Blvd.,Huntington Park
71004727061,77793013,Glenna Fuentes,ML483501505,63452613270,0,24286168,44318 North Algeria Ct.,Ephraim
15877415932,75817478,Craig Mcfarland,TV192736928,63911297892,1,54988439,67489  Lesotho Ct.,Miami Gardens
97669803014,72758866,Ann Fletcher,ID958233362,7898536145,1,44592067,7592  Tokelau St.,Guayanilla
91270006327,85096935,Reece Pratt,CG653928198,59319496167,1,1628901,28052 North Zambia Blvd.,Murrieta
19387880348,86562918,Geraldine Lamb,KX568810779,71569874017,1,28343903,709 East Egypt Ct.,Little Rock
93681892504,80005761,Donna Hobbs,CA343257959,82394181762,1,6243895,96644 East Viet Nam Ave.,West Jordan
6680661995,39316708,Bernard Gross,PG684224352,89035607733,1,85013619,71339 East Ireland Blvd.,Rancho Cucamonga
17023824303,11801808,Cairo Owen,OS066892854,91652260135,0,74556153,16507 West Spain Ave.,Fitchburg
97516938051,50847667,Haviva Silva,MC801732016,43291143107,0,22221895,4782  Bentonville Ln.,Duquesne
42722482021,25820116,Alexis Bartlett,ZG377538504,11687951511,1,63391697,14945 West South Georgia and The South Sandwich Islands Ln.,Pembroke Pines
68260282618,98839378,Shelby Reeves,YQ106889638,42989178310,0,28259346,57743 South Cameroon Ct.,Fredericksburg
46106980777,5761139,Felicia Brennan,EN708983520,27317450070,0,46602874,56395 North Belarus Way,Rialto
5689770800,28910120,Nissim Griffin,JT579948980,59730335061,1,14082098,41164 East Dayton Ave.,Starkville
55247126877,97121567,Luke Patrick,UE018347522,37675325819,0,8181931,9114 West Monaco Blvd.,Lincoln
17563123508,39453001,Ethan Wyatt,UP803882743,45434611417,0,49961101,57114 East Nicaragua Way,Hagerstown
74222122207,92792188,Ciara Reeves,AJ159964322,85329344647,0,70044816,41061  Syrian Arab Republic St.,Roswell
53707998947,2180468,Iris Boyd,DR338248374,52639932156,0,57953803,37654 West Aruba Ave.,Council Bluffs
84593780330,4889431,Nathaniel Parks,IC551566214,70149531506,1,60090408,43567 South Argentina Ln.,Dover
17894355574,66343711,Shay Rojas,FP360969485,62198339423,1,92580000,2472 East Bahrain Blvd.,Peoria
11791334715,7623135,Ayanna Stout,QY127887084,15625630668,0,7244519,44102 West Kenya St.,Charleston
91087890898,57919372,Angela Duncan,YK050678699,94799093164,0,22647729,16535 East Afghanistan Way,Aurora
75983589591,98566221,Regina Buchanan,VJ320903141,21295242490,0,41758436,95911 North Barre Ln.,Charlotte Amalie
88900783152,60170344,Ashely Hardy,NC408852264,56778361855,0,92487094,2633 North United Arab Emirates St.,Galesburg
30930099340,24494802,Orlando Chang,HD420387824,95576956077,0,63375155,98573 South China Ln.,Two Rivers
73524932571,32720522,Carlos Wade,VB580828101,49719950749,1,24816575,60692  Bangladesh Ln.,Agawam
15965095939,765413,Brynn Pearson,JD787242985,82373045833,0,39834978,4907  Culver City Ln.,Diamond Bar
71314099985,37181847,Isadora Pacheco,KN884130551,43671303096,0,48736931,25412 North Brunei Darussalam Ct.,Riverside
71727442660,5865866,Vincent Fisher,AA392604713,28855029704,0,11292595,20626  Sierra Leone Ct.,Joliet
78855399172,61251440,Briar Ross,WW572391212,98987409682,1,34419752,88311 West Carrollton Blvd.,Huntington Beach
44979532454,65959481,Daphne Lowery,PM261613280,52104106933,1,98515851,37408 East Bhutan Way,Fairfield
59254728615,85549190,Dane Reilly,BZ532718099,65814781690,1,26918959,25886 South Portugal Ave.,Danbury
80018558499,45721149,Clinton Gross,UE849764094,87665598875,1,4518533,14464 West Serbia and Montenegro Blvd.,Lawrence
12369680729,13019492,Noah Craft,WB905202463,2621269750,1,99079793,48724 West Austria St.,Nenana
79815729003,99022035,Aurora Montgomery,CD308144256,15631452240,0,96593726,91637 South Bell Gardens Way,Duluth
40330367342,17660417,Allen Sanchez,IR090305621,61531302979,1,44906515,83445 South Lithuania Blvd.,Syracuse
56765512400,22570116,Ronan Mcleod,CB067100424,65853419081,0,96571735,94623 West Congo Blvd.,Camden
66768201470,86669169,Lucius Oneill,KC513769397,19858848612,0,42039232,54283 North Andorra St.,Malden
63997192779,95191474,Jakeem West,QF477577401,65105113119,1,91207755,24218 South Afghanistan Ln.,Hot Springs
22242265815,79049252,Mari Cash,OF559373699,45640440295,1,26878653,83095 West Pitcairn St.,Highland Park
60468422142,98518054,Melanie Hickman,IW692188355,3633830200,0,84616524,53708 North Bolivia Way,Wilmington
73081448742,87356183,Brett Walls,CU359814484,30659199449,1,39478191,17301 South Cameroon Way,Moore
64855303406,78844663,Amela Massey,UW883188269,80456459198,0,65645137,11703 West Korea Ct.,Gloversville
32714830402,73371799,Adrian Kirkland,AE281098145,49277949536,0,7263107,40005 West Bangladesh Ave.,Plattsburgh
62830144075,39180163,Beau Ingram,UJ976028548,31276274036,1,28844043,538 East Ecuador Ct.,New Madrid
8575391180,67000475,Mechelle Hopkins,PP481711038,38856967688,1,88720577,71515 East Chile Ct.,Williamsport
13221411168,59701866,Uma Lawson,JW425551636,27872999499,0,93615231,89663 West Serbia and Montenegro Blvd.,College Station
98127899739,51360307,Clare Graham,PE884709477,63238008449,1,17450516,68039 East Antigua and Barbuda St.,Forrest City
18522946705,1642778,Eagan Potter,AV133477767,41581030472,1,89437749,52851 West Nicaragua Ave.,Johnstown
39943735273,99466429,Nichole Duncan,ZF509675495,27530274598,0,21421225,80750 West Slovenia Ln.,Slidell
90546289378,50317750,Neville Fields,VZ569350839,12133214111,1,46349071,74123  Barbados Way,Lima
73468440079,58814132,Mira Jefferson,RY433041257,97473268160,1,19613882,10961 North Burundi Blvd.,Kenner
71943920190,13934688,Wing Horne,MY174494734,81430742251,0,75119498,97598 North Guam Ct.,Jamestown
41932138200,92822167,MacKenzie Page,JU227057759,4536118137,0,13476234,56670 South Algeria Way,Mount Vernon
51820009306,37464447,Levi Hoover,PJ190959980,14881806403,0,75464910,4724 South Aruba Ave.,San Marino
84471670027,38734997,Kasper Bernard,VY321904951,31387989329,1,90052778,18170 East Pakistan Blvd.,El Cerrito
91113568658,44880262,Elijah Franks,VZ359112879,93721510719,1,40148131,12537 North Latvia Way,Waterloo
39943344766,99592296,Davis Phelps,MA371868127,55061158077,1,68461325,70454 South Saudi Arabia Ln.,Hackensack
99601468182,58529911,Aladdin Montgomery,FF280326242,48027545638,0,36649409,20355 North McAllen Way,Malden
16217677041,36896380,Buckminster Holmes,YP555306429,75673268203,1,64478182,75186  Barbados Blvd.,Pullman
7500311610,7146886,Nina David,NJ122816247,75606621739,1,94764305,72485 North Iceland Ave.,Temple City
99616963570,90006713,Hamilton Adkins,QI952450483,87508148772,1,71540510,39784  Tonga Blvd.,Fort Smith
5615725094,56079927,George Whitehead,NO900739557,46550635787,0,5495879,14953 West Cook Islands Ln.,West Allis
78707755125,93488975,Grace Harvey,II160739433,57743909165,0,7634948,61899 West Greenland Ct.,Abilene
50774447518,79389183,Leandra Romero,LE484717262,53115617162,1,49698984,56763 East Canada Blvd.,Bremerton
60323560381,10677671,Jerry Cervantes,AW045944498,50918904504,0,43415473,10500 West Moreno Valley Way,Rehoboth Beach
93353847691,47567964,Ira Baird,QW779950363,89479969325,0,92228513,72122 East Palo Alto Ct.,Pittston
79917881545,87221347,Abigail Aguilar,EI976721692,60011820752,1,98353980,34714 North Nicaragua Ln.,Valencia
86021339291,79160323,Beverly Reeves,JL476251706,83801650759,0,23712816,14854 South Saudi Arabia Ct.,Latrobe
30562391402,931259,Skyler Gordon,IL472844741,23853368513,0,32861057,11436 North Fairmont Ln.,Zanesville
15629393779,48195626,Keaton Battle,KY541213879,2792447255,1,44896303,73632 South Tonga Ct.,San Bernardino
75271315951,60051175,Caesar Simmons,IA619478884,13976097081,0,81115246,71377 West Claremore Blvd.,Kalispell
99339254879,63407789,Deanna Mcmahon,EI432595261,91437036616,0,60584093,31672 North Bolivia Ave.,Calabasas
